#Iteration cv_0 cv_1 cv_2
18429000 18.448866 12.745116 1.4055401
18430000 4.1254216 13.507798 4.3831038
18431000 11.190937 12.130305 2.6935293
18432000 11.365333 8.5323583 0.28439282
18433000 18.29331 2.3932818 2.6690471
18434000 6.8341418 9.4294635 4.6417101
18435000 19.638576 7.8608284 4.3331113
18436000 18.596608 13.483419 5.1598121
18437000 15.503624 5.2969841 5.1003086
18438000 20.102991 11.893619 6.0692493
18439000 12.757918 13.982651 2.6286655
18440000 4.5657117 3.0617679 2.0325677
18441000 19.573271 12.064037 1.1251673
18442000 17.471405 14.279342 0.68961924
18443000 15.659188 14.392055 0.87152435
18444000 16.600654 13.317791 0.82775984
18445000 14.634526 14.760391 0.29172461
18446000 12.512625 8.537781 1.3837637
18447000 12.800806 11.355521 3.2399666
18448000 12.602062 8.5713888 2.8355804
18449000 13.387366 14.180731 3.6065091
18450000 14.449667 14.567798 1.6575121
18451000 12.953961 11.55622 3.2550243
18452000 11.445948 5.7634353 3.796226
18453000 11.394387 12.084501 4.6097404
18454000 12.956471 15.109249 5.2180771
18455000 13.866957 14.787031 3.7896674
18456000 14.268033 13.586625 4.2404463
18457000 13.697935 9.6144325 6.8383146
18458000 15.631668 14.643142 8.0297549
18459000 11.901007 11.720484 9.0047962
18460000 13.177915 9.7438754 8.1577269
18461000 12.252017 11.880696 5.0075282
18462000 18.171981 10.924556 5.1147439
18463000 18.871694 11.528531 5.7948309
18464000 18.511605 12.903229 4.3251455
18465000 18.827695 12.286973 2.8658491
18466000 18.771287 11.094458 1.5610745
18467000 18.607256 12.718162 1.9510118
18468000 17.888984 14.721014 1.1559114
18469000 14.261212 15.023127 0.34951442
18470000 12.422275 13.299997 2.3929149
18471000 10.405293 14.741837 0.29787677
18472000 9.7752931 11.152303 0.37452559
18473000 9.5514443 14.02669 0.16939716
18474000 9.228186 5.1978938 1.0240176
18475000 7.3042243 12.458262 2.4814883
18476000 8.8870521 9.6297341 1.3687231
18477000 7.8007444 10.968803 1.8746318
18478000 8.5021673 10.273471 2.9456091
18479000 8.1148113 7.3265931 0.828132
18480000 8.6626896 7.1510595 2.40911
18481000 7.7583857 6.7401514 2.0829995
18482000 9.1029191 9.2773154 3.7088261
18483000 8.1470693 9.295006 2.9375852
18484000 9.5836668 8.4831358 4.0574948
18485000 9.6695472 10.085541 4.7929778
18486000 9.7578292 7.5682054 2.5438031
18487000 11.374799 6.6048192 3.0481357
18488000 11.265787 4.6358089 1.8860875
18489000 13.209254 7.4736797 3.2914616
18490000 14.321007 7.4241225 4.1862667
18491000 13.995778 7.1773215 2.8581788
18492000 14.175527 7.7010788 3.5438975
18493000 14.675102 7.6951391 2.5900977
18494000 15.736305 4.8722442 3.289751
18495000 15.844722 4.2286155 4.5918699
18496000 16.634549 4.76579 5.4852964
18497000 16.613271 5.738097 3.0516785
18498000 18.076251 8.3685111 3.3432194
18499000 16.960236 8.266855 4.9128938
18500000 15.846549 5.9504491 3.9494657
18501000 17.879748 5.0826265 4.9604137
18502000 19.401239 2.4764623 4.4471945
18503000 19.085692 4.3968453 2.407036
18504000 19.928628 6.4406513 3.0001172
18505000 16.335561 6.9062388 0.68076161
18506000 18.897069 7.1213497 1.8463405
18507000 17.906079 9.1675633 4.5610867
18508000 18.897404 7.8325551 4.1499599
18509000 0.61001106 6.1939481 4.3293141
18510000 3.9773285 4.6561278 4.8002494
18511000 12.721385 4.2637613 1.8374129
18512000 11.300545 8.0034925 0.29133244
18513000 10.341162 7.5963778 0.74879103
18514000 8.4250662 6.4424305 0.84901439
18515000 15.806279 5.1819806 3.8887754
18516000 3.7957785 8.013608 3.4169369
18517000 9.5638218 5.9034285 5.9079818
18518000 16.235711 4.8151144 6.8233752
18519000 19.918013 5.9843456 5.1034382
18520000 6.4343854 7.6123426 7.1127398
18521000 18.723173 7.3768599 8.2987318
18522000 1.7948004 8.3722061 9.3791359
18523000 6.0078258 7.0961433 3.4695343
18524000 19.693601 9.4815038 9.9063961
18525000 19.446482 9.3717436 9.5668121
18526000 17.214338 8.2996077 8.6028428
18527000 15.503664 5.382871 6.0479469
18528000 13.518648 4.369858 4.9097221
18529000 14.186401 5.6795516 2.949424
18530000 13.702124 7.10116 0.44887228
18531000 16.749737 5.9142305 2.1974137
18532000 16.697023 5.3604307 1.6024067
18533000 17.255879 6.8209746 1.7659987
18534000 16.122324 6.253237 0.047948546
18535000 15.959448 3.5085889 1.6402758
18536000 13.877996 1.9497852 0.26640765
18537000 13.770462 0.35490417 0.23435731
18538000 12.700959 0.077913609 1.7289107
18539000 12.375492 0.37245894 3.2060956
18540000 12.466345 2.859426 4.3174262
18541000 12.245527 2.0832036 5.626665
18542000 11.704056 1.6018474 6.3739969
18543000 12.869853 1.6788132 7.3797665
18544000 10.79004 0.62618508 6.1562948
18545000 9.3108495 2.2717777 5.820073
18546000 8.4478131 3.4369553 4.2123805
18547000 4.9168267 4.7857321 1.5264302
18548000 5.6155332 4.399419 3.5739252
18549000 6.5441006 6.0036841 6.4283846
18550000 3.0494891 6.8150857 7.1301267
18551000 3.1179033 9.5382987 9.532501
18552000 4.082094 12.088318 8.6354651
18553000 4.0223601 14.548403 4.5163903
18554000 5.9104425 12.698656 2.4651512
18555000 5.6613274 10.702128 8.3421899
18556000 5.9697681 7.9532382 9.1798783
18557000 5.4704021 9.5825746 2.2811435
18558000 8.4625311 9.4213593 5.4452224
18559000 9.2132934 9.2800352 0.13854885
18560000 8.8046195 8.3104058 7.6371106
18561000 5.4041497 6.6130935 4.0920117
18562000 5.5592195 5.652916 9.9750999
18563000 6.4760286 7.7643709 9.0946212
18564000 5.0240026 9.18988 7.7643599
18565000 2.8066858 8.8867881 8.0196643
18566000 3.969335 9.2416182 8.0168443
18567000 1.7368207 7.364426 8.697682
18568000 0.77376454 8.7684902 6.1607524
18569000 2.6328446 10.553054 9.7948087
18570000 3.207121 7.6636615 8.7110359
18571000 2.6743244 7.8231946 8.0176731
18572000 2.9045937 8.1077865 4.0275534
18573000 3.4015295 7.58152 3.7237013
18574000 3.7848339 8.4588956 4.6735071
18575000 2.3746821 7.8152278 6.2247663
18576000 2.3729957 8.3735606 2.4198723
18577000 0.50194486 9.6453985 3.7863888
18578000 1.2194316 8.3130813 6.1577323
18579000 0.56639926 7.7678659 5.7353193
18580000 0.32886103 9.2864049 5.5996422
18581000 1.4400248 11.043321 4.2813788
18582000 4.8443425 11.307905 3.5377479
18583000 4.1684105 11.053705 0.89574665
18584000 4.1543416 9.8411381 2.954125
18585000 3.8234539 10.06367 4.921693
18586000 4.1834282 8.338492 7.5946553
18587000 3.4024413 7.5798009 5.0976279
18588000 2.6277887 9.611551 7.0255644
18589000 4.2914984 8.7373363 6.9129161
18590000 3.2363923 6.8799488 6.092122
18591000 5.0051802 10.812233 5.0575758
18592000 7.092045 13.778161 3.940481
18593000 7.4772082 12.084169 3.466303
18594000 5.4608137 10.454656 5.166745
18595000 5.7367406 9.9150264 6.6319132
18596000 6.8731649 8.933471 9.0103773
18597000 10.06326 10.721731 4.9919156
18598000 6.6549608 9.5233723 4.7634115
18599000 4.8233277 9.7889765 4.2987437
18600000 4.2520146 7.7599839 6.1661727
18601000 3.1455063 5.9378703 7.4069485
18602000 3.7485235 5.1257593 7.6546088
18603000 3.7510214 5.0288188 5.7389535
18604000 6.4798905 3.1699155 6.472498
18605000 7.6597398 3.4415956 7.8521089
18606000 9.29414 3.5833267 7.6398852
18607000 11.977149 2.7797807 7.2449471
18608000 11.807991 2.2206435 6.8089217
18609000 8.2298542 2.2219799 8.9585294
18610000 7.3630227 0.25564841 1.5058544
18611000 8.6785631 0.0902395 4.5155971
18612000 6.999158 0.44672578 8.6630084
18613000 5.9210176 4.2188847 9.968045
18614000 6.4579279 2.4498859 3.4114558
18615000 4.0990102 2.2404778 9.3758614
18616000 5.5123382 3.7963437 8.6185009
18617000 5.1581204 3.1771495 8.7208401
18618000 4.5648436 5.5404246 8.7450783
18619000 5.5600079 6.711908 9.4911695
18620000 3.244502 8.4659625 3.8463328
18621000 1.8557735 8.2299971 2.1042465
18622000 1.0422502 7.8170605 9.385099
18623000 2.1715884 6.3814772 4.343995
18624000 2.096534 7.1872179 4.7340319
18625000 2.3075647 7.6555406 9.467801
18626000 1.192674 9.5243605 0.81942931
18627000 3.9416777 7.4372293 8.33871
18628000 3.6655571 9.4347707 6.6073505
18629000 2.1837515 6.3553002 7.8711941
18630000 1.0253054 8.0059978 9.4823677
18631000 1.881961 7.9746414 9.820825
18632000 1.3813188 10.301937 6.3798901
18633000 2.0809267 10.246514 2.7502617
18634000 4.0136787 10.075655 3.1387989
18635000 2.9662051 11.533228 1.6978951
18636000 1.6094639 9.0954442 3.3281829
18637000 2.4162091 13.200278 7.1425733
18638000 6.5689018 14.656765 9.9487002
18639000 6.3844432 13.345873 9.1007386
18640000 7.7567754 13.337626 6.6111371
18641000 5.2630502 14.208142 3.5647869
18642000 3.2515727 13.865906 9.4076329
18643000 3.093704 14.004587 9.4337716
18644000 0.59624299 14.645135 5.9613391
18645000 2.6921967 11.542305 8.0260805
18646000 3.6622718 12.452652 8.5392285
18647000 6.0712269 12.713024 5.7513353
18648000 6.0387483 10.162821 6.4520072
18649000 7.1183224 14.973892 5.6288267
18650000 8.9006002 6.1076264 4.3874981
18651000 8.556792 4.566427 5.3229763
18652000 7.5343192 14.612517 4.975544
18653000 8.0030402 14.171263 6.1168586
18654000 8.6645313 4.5174212 6.0370497
18655000 7.1405134 13.151646 9.4856084
18656000 5.9362032 3.4439914 2.7948815
18657000 8.0964821 11.726426 8.7676844
18658000 7.0847586 12.987477 9.9377456
18659000 6.8734512 12.991675 8.5991769
18660000 8.8816711 14.322145 5.4323972
18661000 8.0584947 14.128562 2.0734208
18662000 8.0836002 14.959616 8.0210099
18663000 7.3838084 10.509325 8.3274535
18664000 6.3141707 4.7241663 7.2441082
18665000 5.9657343 12.479795 3.525521
18666000 5.0390584 11.612376 5.7441398
18667000 3.0043757 12.008811 9.6345884
18668000 1.6741557 12.985415 8.7284036
18669000 0.90460283 13.649966 8.4272049
18670000 3.2157027 13.561727 4.5473454
18671000 1.9167014 14.323069 4.2326296
18672000 1.2748352 9.5919241 5.9793737
18673000 1.7705197 14.420613 4.9348434
18674000 3.4178144 7.8605083 3.3904415
18675000 3.7448156 14.107838 6.4212887
18676000 6.3551243 14.843925 6.871037
18677000 6.164706 6.883613 8.8660269
18678000 6.3735852 11.634185 7.147468
18679000 7.2948554 12.178531 6.0938584
18680000 7.9500875 13.918256 7.9440275
18681000 5.5139053 12.582556 8.0255143
18682000 4.5010752 9.7316146 9.2198736
18683000 3.7496474 12.017092 4.8507806
18684000 6.1295114 14.001284 9.4122478
18685000 1.1084174 13.678918 7.0656336
18686000 0.70401054 6.1364147 8.9505611
18687000 1.5688284 9.503976 9.1228967
18688000 0.7221194 8.2984873 6.6630758
18689000 4.0067279 11.145875 7.6428409
18690000 4.36485 11.967075 5.1923489
18691000 2.4487108 13.680312 4.2509958
18692000 4.019588 10.458937 3.9800344
18693000 2.1909296 9.5000702 4.1625238
18694000 3.0498161 7.3865647 5.5555254
18695000 1.7842572 6.0992359 6.0994692
18696000 3.0757536 5.1450595 8.4469386
18697000 1.113883 4.0200723 3.8217193
18698000 1.0682397 1.7890273 9.3265879
18699000 0.88866987 3.7746292 7.8249682
18700000 1.5784439 3.7344754 8.0912772
18701000 3.6414065 2.9966591 3.9983509
18702000 6.5321726 3.5642389 3.6463206
18703000 2.6521807 6.1054827 3.2634789
18704000 1.962824 5.6105678 5.2361278
18705000 0.58033212 7.5269731 4.2091834
18706000 0.5070018 9.3998903 2.7418352
18707000 1.288526 11.377991 2.9089743
18708000 0.67560337 11.114711 1.8503313
18709000 1.9576724 12.428832 4.5479697
18710000 5.7229018 11.857962 4.9850771
18711000 4.5694041 10.853607 7.6721639
18712000 4.6030846 10.990827 8.3333252
18713000 4.8472423 11.529937 8.0229545
18714000 7.6649102 13.684984 5.1996535
18715000 6.835322 12.544574 6.7094073
18716000 9.7600594 13.726662 7.2122298
18717000 7.1593005 2.8612983 7.0917994
18718000 6.2167519 0.36677327 7.537473
18719000 5.6391514 3.2873146 7.6466634
18720000 3.128937 12.884497 4.7939122
18721000 1.9468865 11.060873 7.3697464
18722000 1.0527044 14.751108 8.4274956
18723000 0.62579718 13.010564 7.3693243
18724000 1.2741571 12.560792 5.9271171
18725000 1.8464099 13.189392 4.6009662
18726000 2.0322745 9.9730878 3.5440361
18727000 2.627198 9.6981378 1.9605842
18728000 1.1687052 14.997049 2.664876
18729000 0.79311029 1.7714032 3.8217214
18730000 0.88611309 13.961003 4.9464775
18731000 2.6207669 14.015069 7.2639256
18732000 1.2925718 14.206422 9.0129379
18733000 3.4447008 13.190734 5.8573401
18734000 2.7100772 7.5907937 3.6704172
18735000 1.4293868 13.633385 0.35873297
18736000 0.15361786 13.616261 1.1658664
18737000 0.92412823 6.7839604 2.099497
18738000 1.499181 0.88317392 1.7295436
18739000 1.3187968 0.56381175 0.12593607
18740000 1.4256291 9.2044018 0.54801652
18741000 0.62888031 4.5710528 2.7521538
18742000 1.561141 11.921046 3.6524749
18743000 2.273495 11.718481 3.0668232
18744000 0.95178317 7.485689 4.8425949
18745000 2.0538561 14.553167 7.1830762
18746000 2.8342168 0.55532668 4.3947583
18747000 1.1389017 4.9549149 3.5567373
18748000 0.73162355 2.0785757 6.1399171
18749000 1.4878511 13.946244 4.4484984
18750000 4.3462132 1.958686 5.8627668
18751000 3.7777681 11.823486 6.0687878
18752000 5.9295253 14.243091 3.5074258
18753000 7.5007647 14.868561 4.1628872
18754000 10.961324 13.274457 3.5231663
18755000 12.605542 14.644944 2.398942
18756000 11.627302 0.96217093 4.5855816
18757000 10.901569 12.319328 3.266066
18758000 13.890362 12.687853 3.7469346
18759000 11.225471 10.515107 3.4043106
18760000 10.83655 14.120074 5.3413167
18761000 10.904859 13.851888 5.2999217
18762000 11.160995 14.131997 4.8255919
18763000 10.44661 3.3978326 0.78552036
18764000 9.7963951 14.624201 2.1444716
18765000 8.3949042 14.424646 0.63235405
18766000 7.7405635 14.29032 2.6452723
18767000 8.3654477 0.29361874 1.5218768
18768000 8.010111 14.010907 0.23750887
18769000 6.8126582 7.053487 0.63793965
18770000 4.1129661 14.744444 0.51732701
18771000 5.7657912 5.6831704 1.2657022
18772000 7.892277 14.495902 3.8125449
18773000 8.1151395 4.6436625 3.906585
18774000 9.22015 14.671066 5.3251695
18775000 9.6541361 10.514959 3.7337938
18776000 10.310896 14.993468 4.4183224
18777000 11.228482 13.6434 3.9203576
18778000 11.003109 14.981478 3.5447057
18779000 9.2086082 5.5698458 3.1251844
18780000 7.2228885 14.152369 3.3970563
18781000 7.4948432 6.8435396 2.7281814
18782000 8.4186462 3.5206277 0.82597334
18783000 8.7090676 13.127777 0.85515021
18784000 10.037402 1.1344779 1.8962019
18785000 7.7444117 0.37855101 5.5018741
18786000 10.053391 5.5742795 5.778741
18787000 9.1091855 14.658078 5.000466
18788000 10.446261 9.7566143 2.6630277
18789000 10.185673 12.268927 3.1534323
18790000 10.141201 13.755187 2.7023869
18791000 9.6721721 14.429711 4.9895028
18792000 7.1872232 13.780374 3.7200193
18793000 9.4177695 5.5432922 3.9022211
18794000 9.3551422 15.042398 2.6960618
18795000 11.78823 4.9122243 2.461689
18796000 11.156591 11.515892 3.0211823
18797000 12.329617 14.620229 0.46790039
18798000 11.74639 13.368114 2.3817609
18799000 11.614419 0.38818333 2.3286868
18800000 12.360493 9.5401373 3.2363269
18801000 12.813229 11.091306 2.5513803
18802000 13.920727 4.4792423 1.7344883
18803000 14.882533 12.770427 3.990326
18804000 15.54312 6.5118374 4.9806641
18805000 14.384762 8.9539011 6.9185653
18806000 14.046434 13.836308 6.941695
18807000 13.123898 11.504546 4.3297522
18808000 10.057745 13.721425 6.2087893
18809000 9.7868852 10.253954 6.4403526
18810000 10.331837 9.0651179 4.1734365
18811000 11.804001 14.969413 1.5814089
18812000 10.888375 6.4895109 2.2927408
18813000 10.155384 13.157606 0.14012146
18814000 11.872682 3.6051469 3.6989494
18815000 11.091079 11.74777 4.84949
18816000 9.5100918 8.6081509 6.5686563
18817000 9.3846488 10.534223 3.1376705
18818000 10.385668 14.794437 2.5032344
18819000 7.9131261 10.418733 4.1802594
18820000 8.8085927 5.9204273 2.2154805
18821000 7.2895027 11.135442 0.22620055
18822000 10.160231 6.5009088 0.26224808
18823000 9.8751887 10.120335 1.0788314
18824000 14.425661 2.3664971 3.8202245
18825000 13.956168 12.040233 5.3475927
18826000 15.879008 1.1533109 6.2693812
18827000 17.790723 2.3292302 10.010432
18828000 19.71611 4.0779548 8.7182725
18829000 19.26302 11.533848 7.335976
18830000 18.090995 13.905526 8.4405899
18831000 16.485409 2.3389542 7.2284144
18832000 18.608918 1.7114766 8.4157306
18833000 16.270856 5.9633992 7.6515636
18834000 17.551731 14.973704 6.8069764
18835000 17.256998 2.0410164 8.7971085
18836000 18.34698 11.525851 0.6114458
18837000 19.45188 13.703039 10.021881
18838000 5.6335305 13.394822 6.181269
18839000 4.4660393 10.065211 8.6527378
18840000 19.959392 6.7420838 7.3771315
18841000 18.357633 9.6365327 8.798413
18842000 16.752987 11.463685 9.2660741
18843000 6.8027483 8.0959397 2.4438371
18844000 12.888608 8.9601248 8.7664525
18845000 19.138274 4.9035694 1.0864275
18846000 11.798764 4.9369679 3.483308
18847000 13.198806 2.0479568 9.902881
18848000 11.452208 1.6077322 5.1829461
18849000 15.123569 1.2636985 9.5234836
18850000 16.427034 0.74894369 1.0755091
18851000 10.255934 0.63381836 6.8664856
18852000 19.604023 3.9510783 8.2778566
18853000 14.993018 2.1802045 8.0687909
18854000 19.84069 0.63866642 1.8686673
18855000 5.4779572 2.4825627 6.039996
18856000 18.122193 1.0893658 3.1998326
18857000 17.656742 0.40977929 9.6185839
18858000 18.166345 4.0476831 3.8781333
18859000 18.510319 5.3055428 9.4627467
18860000 17.272346 7.9354917 1.1366032
18861000 17.320459 8.2418425 3.8210094
18862000 16.388885 12.259562 9.8990754
18863000 13.243612 13.119303 9.5071777
18864000 14.56168 13.434782 9.6678182
18865000 16.049501 11.894578 7.8179435
18866000 13.988966 11.638003 8.9500823
18867000 12.124333 11.162204 5.5585612
18868000 15.893315 10.173408 1.8972085
18869000 17.086235 11.069921 1.2960275
18870000 15.971461 10.466989 2.2691005
18871000 17.936289 12.182287 4.471193
18872000 9.0623282 11.537694 4.2951377
18873000 12.567174 11.851462 5.2688064
18874000 6.0997584 10.561443 6.603495
18875000 7.4292011 9.6905877 3.236502
18876000 18.964933 8.4995722 3.342866
18877000 20.09848 6.1789657 4.5956043
18878000 20.034747 4.5621926 4.0026306
18879000 11.231687 6.3798308 7.5878421
18880000 16.179738 3.5868009 7.8266738
18881000 12.329236 3.6004202 5.3476657
18882000 14.416107 4.396035 3.7796936
18883000 15.392711 7.1149737 6.8903037
18884000 10.119465 5.0125994 8.7601624
18885000 7.9324396 3.8003537 3.7146097
18886000 17.472804 3.7985775 6.5111602
18887000 7.5616817 4.974661 7.7408076
18888000 17.930328 0.46112724 7.2267241
18889000 5.6386753 1.424948 7.7922858
18890000 19.5016 0.44846717 7.2655036
18891000 4.1155959 0.30806233 4.4290096
18892000 16.325445 2.988505 2.885134
18893000 3.52472 5.9871294 3.4136598
18894000 17.756322 8.3136794 3.1637733
18895000 10.855574 8.2936189 3.4302049
18896000 11.705551 9.4231569 1.3831227
18897000 8.3601966 6.6745236 0.84321168
18898000 6.3655145 4.0514964 0.11645869
18899000 18.142073 3.9370308 0.56877318
18900000 14.643271 5.277409 0.68466131
18901000 10.955771 4.2356006 0.51767852
18902000 20.002061 3.9513277 1.383301
18903000 10.021712 5.005826 1.5099982
18904000 20.053399 6.1499698 0.87461272
18905000 12.495029 5.8933736 2.5140513
18906000 19.944203 6.0218062 3.0065598
18907000 10.429549 6.4915061 2.8818941
18908000 18.910729 7.8298889 2.431746
18909000 9.9524346 6.9132017 1.8858894
18910000 10.365495 6.7186124 3.3984594
18911000 19.32831 8.3502942 5.0123394
18912000 19.622263 10.065697 5.5304476
18913000 17.149434 9.9316424 4.9480215
18914000 18.676547 8.3339518 4.571868
18915000 18.500769 6.8836703 5.6028951
18916000 18.072304 7.5994419 7.3493148
18917000 17.758786 5.5008151 8.5814894
18918000 18.712109 5.464989 7.7178807
18919000 17.004269 6.3695469 8.3380486
18920000 16.912866 4.1821789 9.06372
18921000 16.230834 2.3480498 9.4268166
18922000 13.685006 2.4737375 7.7046806
18923000 14.96061 4.3824393 8.3252297
18924000 13.55373 6.5281152 9.5733985
18925000 11.489213 5.6081695 1.9700981
18926000 11.538433 3.5439529 8.4387183
18927000 13.951862 3.4627254 9.9523995
18928000 12.760532 3.510824 9.36436
18929000 11.378431 4.6251239 8.0590957
18930000 7.9988363 4.8261569 6.8517105
18931000 9.2223701 6.5642523 5.4335406
18932000 10.821031 6.4432902 1.759774
18933000 8.5126711 6.1371285 0.26310878
18934000 8.8116498 5.1987137 0.42643159
18935000 5.29433 4.4727422 0.4214117
18936000 5.6884853 4.2515367 0.91355975
18937000 4.4498213 4.412637 1.9829649
18938000 0.56543565 7.9063033 0.15845041
18939000 0.57731421 8.8427288 0.24656644
18940000 2.8642219 9.0709904 0.94441043
18941000 0.48830798 8.1403567 0.54658851
18942000 0.90128354 6.2816048 0.39897248
18943000 0.8732166 5.7251389 0.1185491
18944000 1.4311709 9.1568171 0.48559515
18945000 0.11315562 11.918812 3.1984009
18946000 1.0578144 9.5017351 3.6133269
18947000 3.0140135 10.76019 6.8690707
18948000 4.4994628 10.905115 7.3976305
18949000 3.3378175 11.882389 6.1342338
18950000 3.1713426 13.175827 4.3959154
18951000 2.4264222 14.094016 2.4029082
18952000 0.4498767 14.913146 5.116571
18953000 2.0404601 0.61281376 5.278796
18954000 2.6956164 14.818012 8.6714006
18955000 2.8148534 13.552677 8.3096408
18956000 0.89274112 13.5462 0.45121961
18957000 2.184022 13.732702 9.4101834
18958000 5.992238 6.1215889 5.9628461
18959000 9.8431183 5.3810231 5.7056745
18960000 6.6502229 14.550576 5.598583
18961000 6.0206817 3.185976 3.5448155
18962000 3.0249681 6.9628682 0.79712026
18963000 5.2516699 14.765175 2.53344
18964000 4.0438919 4.1179972 3.288612
18965000 2.8373102 4.1123745 2.0161089
18966000 2.7446878 6.3494776 0.98420697
18967000 2.223232 11.387719 2.9853349
18968000 4.1393034 14.661629 0.86896665
18969000 4.6449873 14.564724 2.8667464
18970000 4.8989838 13.499539 3.0148376
18971000 5.366871 10.539406 3.7397143
18972000 6.6720723 10.243499 2.4198573
18973000 5.3061623 8.4462834 0.86687199
18974000 10.365274 9.4548921 0.8778111
18975000 9.5517626 9.7956358 2.2908252
18976000 5.2867252 10.044011 3.3719391
18977000 4.3774077 8.5661687 2.1686268
18978000 2.8880272 8.7738819 3.4950096
18979000 4.9489817 8.945878 3.7866801
18980000 5.5633031 9.2731288 6.1942029
18981000 6.9489472 8.6816604 3.9894632
18982000 9.310686 7.1012836 3.9558405
18983000 9.6087624 8.402677 5.5598009
18984000 10.706025 9.692442 7.620068
18985000 10.385168 8.0142038 7.0800869
18986000 9.7920067 9.1519507 5.5563559
18987000 14.932516 7.5561229 5.6764427
18988000 12.428681 8.3635464 6.3505246
18989000 15.125533 6.5253517 2.7095947
18990000 14.527409 6.3712774 8.8158202
18991000 12.421655 9.0534971 7.9599689
18992000 13.76687 7.9549131 9.1131992
18993000 15.450816 6.6776662 9.0491082
18994000 13.170527 4.3752239 6.6238403
18995000 15.735532 6.1844527 6.5028906
18996000 17.343501 6.5644895 4.0337422
18997000 14.723015 7.4152819 3.8373986
18998000 14.540983 8.470039 3.6249458
18999000 14.196068 7.0796719 3.7134426
19000000 13.857756 7.9246495 3.3632512
19001000 13.911246 9.7012068 3.2827217
19002000 15.937437 9.2643502 3.9353605
19003000 15.809679 12.243078 1.7777438
19004000 17.939049 12.084445 2.3366329
19005000 18.845515 12.635205 1.4855889
19006000 18.34624 13.125895 4.0468321
19007000 12.074972 12.87868 7.6949778
19008000 19.098924 10.662578 8.0612493
19009000 2.3282959 12.025863 9.9344614
19010000 9.1369603 12.375283 5.6189298
19011000 19.486282 6.5793913 7.5566492
19012000 19.04918 14.502223 8.2792058
19013000 15.781947 14.385391 9.5479347
19014000 15.904543 12.624561 8.6124247
19015000 15.163832 12.392015 0.90505689
19016000 11.457704 10.251015 2.7318478
19017000 14.340142 12.438955 10.114064
19018000 12.09763 4.3589716 3.6508223
19019000 11.532326 8.9070269 8.1415564
19020000 10.509086 13.904097 0.57944539
19021000 10.21079 14.394345 7.6112979
19022000 6.3259046 11.519406 8.6931942
19023000 8.6206219 14.882869 9.3216286
19024000 10.065823 14.221155 6.2959814
19025000 7.2403257 14.394582 6.3653135
19026000 7.4668916 13.474215 6.6649017
19027000 4.9006873 14.500613 6.8791632
19028000 2.8050677 12.892257 8.053402
19029000 0.98237308 12.492945 9.4423666
19030000 3.4062044 10.909664 9.6265123
19031000 2.1257904 10.115322 6.883405
19032000 4.0843296 11.984384 8.2217383
19033000 4.7061179 12.424851 6.1005648
19034000 6.6928129 10.562552 6.9232623
19035000 4.6474045 11.125354 7.8211243
19036000 1.4665826 12.083074 4.8457212
19037000 2.7759404 10.467385 10.079558
19038000 5.2310875 7.1528196 9.1190515
19039000 5.3539495 8.5770353 9.3221521
19040000 5.5762595 9.7779222 4.8269306
19041000 4.2492268 9.6653107 4.0494023
19042000 6.3843557 11.536916 3.1611368
19043000 5.9866817 11.179275 4.2169278
19044000 5.7002081 10.076736 7.1738206
19045000 5.1441219 7.8720354 6.5991019
19046000 5.294348 9.9867105 8.6632555
19047000 4.1498943 10.341764 10.068307
19048000 4.9560566 9.9269937 9.2848197
19049000 5.7155083 7.9728873 0.81853803
19050000 9.0103187 6.5404852 1.7951221
19051000 8.5440635 8.9409104 0.83581631
19052000 5.8575686 9.245761 9.73161
19053000 4.7135535 8.2869125 9.7461133
19054000 4.7811768 3.7094904 8.4367025
19055000 4.4004314 8.1538672 6.9930631
19056000 6.7803193 11.026553 8.6595925
19057000 10.030144 12.711418 8.9250134
19058000 11.219419 13.145433 9.7059322
19059000 12.740948 11.173816 9.9980967
19060000 11.871919 11.313764 7.1654293
19061000 15.285752 11.561688 9.9988456
19062000 14.993929 11.091843 8.9496637
19063000 16.389683 11.139282 8.1323462
19064000 14.569653 6.7087238 5.6832073
19065000 14.462303 8.8376954 3.4777787
19066000 16.859217 9.2452791 4.7969232
19067000 16.287974 9.1317542 5.6119745
19068000 17.699898 8.1954958 4.8151108
19069000 17.109776 9.3238057 5.4053031
19070000 14.991749 8.6913818 1.3433076
19071000 14.584555 9.1931423 0.31140972
19072000 16.775342 5.7910681 3.6942248
19073000 14.419876 3.2301202 2.3360748
19074000 17.133685 3.2591212 4.79735
19075000 14.407371 2.4444455 6.8578779
19076000 15.237833 0.072544415 6.9256548
19077000 12.073832 2.880569 7.8348
19078000 11.465894 1.1965411 8.0985116
19079000 11.504724 2.4433293 0.82400195
19080000 11.407976 6.7772158 1.4876517
19081000 9.438852 6.4191082 4.4820636
19082000 6.9279391 8.325371 9.7459003
19083000 4.044854 9.1443771 3.8830713
19084000 4.6967684 8.4478256 9.6223162
19085000 8.4603963 9.0128225 4.1267427
19086000 10.883229 9.6735002 6.6047103
19087000 10.931507 8.4750556 1.0530428
19088000 12.42631 9.8243715 6.492249
19089000 13.477857 10.77698 4.8211333
19090000 11.379413 11.110527 5.6564615
19091000 9.3938423 9.200962 9.6267414
19092000 9.3613495 9.5752513 9.0115473
19093000 8.7391634 6.4312411 8.8661048
19094000 6.7513966 5.9734344 9.5072564
19095000 6.1150864 4.6281238 9.0718039
