#Iteration center.0 center.1 sigma.0 sigma.1 height
27538000 -0.05477886 -2.8716651 0.3 0.3 0.3
27539000 -0.0092724541 3.0959945 0.3 0.3 0.3
27540000 1.1728776 -2.7922295 0.3 0.3 0.3
27541000 0.56807411 1.7339159 0.3 0.3 0.3
27542000 1.047783 2.4022987 0.3 0.3 0.3
27543000 0.13246603 2.6138079 0.3 0.3 0.3
27544000 -1.2297179 2.800785 0.3 0.3 0.3
27545000 -1.6292649 1.4919611 0.3 0.3 0.3
27546000 -1.8757351 2.2557941 0.3 0.3 0.3
27547000 -1.9241503 2.0955719 0.3 0.3 0.3
27548000 -2.0520405 2.0880475 0.3 0.3 0.3
27549000 2.4220293 1.7326583 0.3 0.3 0.3
27550000 0.6837471 1.0267366 0.3 0.3 0.3
27551000 0.33613369 0.68904569 0.3 0.3 0.3
27552000 0.4512887 0.21678493 0.3 0.3 0.3
27553000 0.7666113 -0.89202333 0.3 0.3 0.3
27554000 0.52558462 1.7458447 0.3 0.3 0.3
27555000 0.87905159 1.3900622 0.3 0.3 0.3
27556000 1.913437 2.4546713 0.3 0.3 0.3
27557000 2.1527218 2.9608146 0.3 0.3 0.3
27558000 2.7564104 2.2574468 0.3 0.3 0.3
27559000 2.8075977 2.5802387 0.3 0.3 0.3
27560000 2.4537173 2.77187 0.3 0.3 0.3
27561000 3.1373386 1.7096357 0.3 0.3 0.3
27562000 -2.8535316 1.2501003 0.3 0.3 0.3
27563000 2.8922256 -0.23487752 0.3 0.3 0.3
27564000 -2.7765557 -0.34418471 0.3 0.3 0.3
27565000 3.0524934 -0.48962023 0.3 0.3 0.3
27566000 2.2508693 -0.49575902 0.3 0.3 0.3
27567000 1.7894063 -1.1033623 0.3 0.3 0.3
27568000 1.4558306 -0.12331125 0.3 0.3 0.3
27569000 1.15341 0.23381782 0.3 0.3 0.3
27570000 1.6023879 0.11553868 0.3 0.3 0.3
27571000 0.80775828 1.8600713 0.3 0.3 0.3
27572000 0.90722719 1.5457475 0.3 0.3 0.3
27573000 2.3508095 0.82745336 0.3 0.3 0.3
27574000 1.1718155 2.9087531 0.3 0.3 0.3
27575000 1.8671415 2.3514186 0.3 0.3 0.3
27576000 1.8599979 -1.6215952 0.3 0.3 0.3
27577000 1.2700974 -1.1432018 0.3 0.3 0.3
27578000 0.67273578 -0.54485285 0.3 0.3 0.3
27579000 1.7274072 -1.0691722 0.3 0.3 0.3
27580000 0.45874379 -0.42048747 0.3 0.3 0.3
27581000 0.77536247 0.30020014 0.3 0.3 0.3
27582000 1.551413 -0.29607503 0.3 0.3 0.3
27583000 0.506207 0.33471252 0.3 0.3 0.3
27584000 1.0817009 -0.8015159 0.3 0.3 0.3
27585000 1.955571 -0.41505838 0.3 0.3 0.3
27586000 0.71291696 -0.40383567 0.3 0.3 0.3
27587000 1.3362796 0.27823692 0.3 0.3 0.3
27588000 0.0022469628 2.8658723 0.3 0.3 0.3
27589000 0.88080162 2.6527282 0.3 0.3 0.3
27590000 0.005514631 3.1148221 0.3 0.3 0.3
27591000 0.92669962 1.7039784 0.3 0.3 0.3
27592000 0.550865 1.0051332 0.3 0.3 0.3
27593000 -0.24064935 1.4451495 0.3 0.3 0.3
27594000 0.98526326 0.34820608 0.3 0.3 0.3
27595000 0.94032324 1.0959452 0.3 0.3 0.3
27596000 -0.79352222 0.62575035 0.3 0.3 0.3
27597000 -0.30377615 1.4458116 0.3 0.3 0.3
27598000 0.43868363 1.1958981 0.3 0.3 0.3
27599000 -0.40865244 0.5650851 0.3 0.3 0.3
27600000 0.56456377 2.2405408 0.3 0.3 0.3
27601000 0.3409926 2.0031515 0.3 0.3 0.3
27602000 1.5634216 2.3305823 0.3 0.3 0.3
27603000 0.84285679 2.2703901 0.3 0.3 0.3
27604000 1.3913047 -2.8430192 0.3 0.3 0.3
27605000 0.60142581 -2.2636962 0.3 0.3 0.3
27606000 0.32321867 -2.16117 0.3 0.3 0.3
27607000 -0.17831934 3.1088099 0.3 0.3 0.3
27608000 0.78307697 -1.9495915 0.3 0.3 0.3
27609000 0.25037756 -2.2162753 0.3 0.3 0.3
27610000 -0.032943861 -1.8594533 0.3 0.3 0.3
27611000 0.60159496 -1.7535578 0.3 0.3 0.3
27612000 0.42548577 -2.1235543 0.3 0.3 0.3
27613000 1.0553738 -2.1534688 0.3 0.3 0.3
27614000 1.5618841 2.2427117 0.3 0.3 0.3
27615000 0.43450004 3.0915845 0.3 0.3 0.3
27616000 2.6558859 1.841756 0.3 0.3 0.3
27617000 2.2039972 1.9392264 0.3 0.3 0.3
27618000 2.2295726 2.7175087 0.3 0.3 0.3
27619000 2.4491449 -2.686929 0.3 0.3 0.3
27620000 -2.2442278 -2.0052951 0.3 0.3 0.3
27621000 -2.8719692 -1.8895762 0.3 0.3 0.3
27622000 -2.2020347 -1.7045868 0.3 0.3 0.3
27623000 -0.85763825 -0.60398976 0.3 0.3 0.3
27624000 -0.58060017 -1.1653 0.3 0.3 0.3
27625000 -1.9415392 -0.17422692 0.3 0.3 0.3
27626000 -1.1839027 -0.47151255 0.3 0.3 0.3
27627000 0.66720466 -2.2878549 0.3 0.3 0.3
27628000 -0.57026635 -2.9136771 0.3 0.3 0.3
27629000 -1.0980293 3.0204897 0.3 0.3 0.3
27630000 0.41196855 2.137952 0.3 0.3 0.3
27631000 0.60603749 1.8648105 0.3 0.3 0.3
27632000 1.0678848 2.3788657 0.3 0.3 0.3
27633000 1.0342771 1.781609 0.3 0.3 0.3
27634000 1.0214848 1.2232633 0.3 0.3 0.3
27635000 1.0921249 0.7603793 0.3 0.3 0.3
27636000 2.1510236 0.59441201 0.3 0.3 0.3
27637000 2.339694 1.6565512 0.3 0.3 0.3
27638000 2.8824651 2.6056792 0.3 0.3 0.3
27639000 -2.6708909 2.9475851 0.3 0.3 0.3
27640000 -2.4666302 1.5752394 0.3 0.3 0.3
27641000 -0.5243967 0.21347415 0.3 0.3 0.3
27642000 -1.665586 0.45057302 0.3 0.3 0.3
27643000 -1.8295477 0.70591785 0.3 0.3 0.3
27644000 -1.0514726 1.2122109 0.3 0.3 0.3
27645000 -0.44362907 -0.41417622 0.3 0.3 0.3
27646000 -0.7241594 -1.0926628 0.3 0.3 0.3
27647000 0.13135223 -2.0328221 0.3 0.3 0.3
27648000 0.88177067 -2.7375466 0.3 0.3 0.3
27649000 1.0015104 2.969452 0.3 0.3 0.3
27650000 0.97554181 3.0833721 0.3 0.3 0.3
27651000 1.2113447 3.1156095 0.3 0.3 0.3
27652000 1.8720638 -3.0697662 0.3 0.3 0.3
27653000 1.7676465 -2.4139936 0.3 0.3 0.3
27654000 1.5725229 -1.9937949 0.3 0.3 0.3
27655000 1.0041099 -1.2654293 0.3 0.3 0.3
27656000 0.31764395 -1.1563497 0.3 0.3 0.3
27657000 0.13666251 -0.53198046 0.3 0.3 0.3
27658000 -0.59539856 1.2309631 0.3 0.3 0.3
27659000 -1.0599496 1.3804819 0.3 0.3 0.3
27660000 -1.0518188 2.3469812 0.3 0.3 0.3
27661000 -0.39416225 2.8018557 0.3 0.3 0.3
27662000 -1.7273507 -2.4866597 0.3 0.3 0.3
27663000 -1.7237136 2.6286173 0.3 0.3 0.3
27664000 -1.3839331 2.2314744 0.3 0.3 0.3
27665000 -3.1300119 1.1219617 0.3 0.3 0.3
27666000 -1.610617 1.6600216 0.3 0.3 0.3
27667000 -0.44151936 0.96591633 0.3 0.3 0.3
27668000 -0.98482706 -3.010543 0.3 0.3 0.3
27669000 -1.9107023 2.3373283 0.3 0.3 0.3
27670000 -2.5151511 1.5912599 0.3 0.3 0.3
27671000 2.9422573 -0.13717488 0.3 0.3 0.3
27672000 -2.6060157 -1.3164273 0.3 0.3 0.3
27673000 2.4759781 -0.82893029 0.3 0.3 0.3
27674000 -2.9478491 -1.5787371 0.3 0.3 0.3
27675000 2.2820273 -1.1239772 0.3 0.3 0.3
27676000 -1.2043247 -0.084679092 0.3 0.3 0.3
27677000 1.0342157 -0.29911158 0.3 0.3 0.3
27678000 2.0213743 -0.81360763 0.3 0.3 0.3
27679000 -0.43030424 0.59782627 0.3 0.3 0.3
27680000 -1.4918057 1.6019983 0.3 0.3 0.3
27681000 -0.23562139 2.3443284 0.3 0.3 0.3
27682000 0.54932325 2.1008047 0.3 0.3 0.3
27683000 0.36997196 0.88200453 0.3 0.3 0.3
27684000 0.29821573 0.031898751 0.3 0.3 0.3
27685000 1.383916 0.56852796 0.3 0.3 0.3
27686000 -0.30399135 2.5036912 0.3 0.3 0.3
27687000 -1.4824508 1.1896688 0.3 0.3 0.3
27688000 -1.257584 0.20131523 0.3 0.3 0.3
27689000 2.9108213 0.45272446 0.3 0.3 0.3
27690000 -2.4871816 1.7088443 0.3 0.3 0.3
27691000 -2.5678331 1.581085 0.3 0.3 0.3
27692000 -2.4685804 1.1179246 0.3 0.3 0.3
27693000 3.1053343 1.3877815 0.3 0.3 0.3
27694000 -2.458447 -3.1374191 0.3 0.3 0.3
27695000 -3.038389 -2.9586142 0.3 0.3 0.3
27696000 -1.9059044 -2.0339485 0.3 0.3 0.3
27697000 -2.2642552 -1.5962496 0.3 0.3 0.3
27698000 -2.2127752 -1.5607269 0.3 0.3 0.3
27699000 -1.5660393 -0.21199377 0.3 0.3 0.3
27700000 -0.26709361 0.0045468839 0.3 0.3 0.3
27701000 -0.069783346 -0.81879946 0.3 0.3 0.3
27702000 -0.66056814 0.33485542 0.3 0.3 0.3
27703000 -0.91259397 -0.81657174 0.3 0.3 0.3
27704000 -2.1765928 -0.3029698 0.3 0.3 0.3
27705000 -2.2280794 -0.55343436 0.3 0.3 0.3
27706000 2.6861374 -1.8188406 0.3 0.3 0.3
27707000 3.1018602 -1.5079941 0.3 0.3 0.3
27708000 -2.8924238 -1.5346012 0.3 0.3 0.3
27709000 2.5677641 -0.87269845 0.3 0.3 0.3
27710000 3.088827 -1.794189 0.3 0.3 0.3
27711000 2.4686398 -0.22918167 0.3 0.3 0.3
27712000 2.3618394 -0.5751735 0.3 0.3 0.3
27713000 2.767188 -0.87349304 0.3 0.3 0.3
27714000 2.8238624 -1.0399638 0.3 0.3 0.3
27715000 2.4170164 -1.2343408 0.3 0.3 0.3
27716000 2.7518893 -1.1316754 0.3 0.3 0.3
27717000 1.9299414 -0.86064634 0.3 0.3 0.3
27718000 1.1948508 -2.8135014 0.3 0.3 0.3
27719000 1.4987038 2.99631 0.3 0.3 0.3
27720000 1.3327049 2.8355031 0.3 0.3 0.3
27721000 -0.64270918 -3.0750016 0.3 0.3 0.3
27722000 -1.9122412 2.6798815 0.3 0.3 0.3
27723000 -2.77912 -2.4292556 0.3 0.3 0.3
27724000 3.0734094 -2.7752067 0.3 0.3 0.3
27725000 2.9335348 1.6254532 0.3 0.3 0.3
27726000 2.2915838 1.2129933 0.3 0.3 0.3
27727000 2.6474162 1.4109122 0.3 0.3 0.3
27728000 1.6920371 0.16305752 0.3 0.3 0.3
27729000 1.8555609 0.54352972 0.3 0.3 0.3
27730000 1.7429902 -0.44363337 0.3 0.3 0.3
27731000 -3.1080862 -0.11087814 0.3 0.3 0.3
27732000 2.1828042 0.17332418 0.3 0.3 0.3
27733000 3.0076174 0.75684133 0.3 0.3 0.3
27734000 -2.2391828 -0.93219199 0.3 0.3 0.3
27735000 3.071776 -2.2034359 0.3 0.3 0.3
27736000 -3.1413128 -1.8387187 0.3 0.3 0.3
27737000 1.9327851 -1.0754123 0.3 0.3 0.3
27738000 0.51463822 -0.78151898 0.3 0.3 0.3
27739000 0.18046482 0.48638887 0.3 0.3 0.3
27740000 1.178654 -0.79707209 0.3 0.3 0.3
27741000 2.2412928 -1.649405 0.3 0.3 0.3
27742000 1.815679 -1.5274831 0.3 0.3 0.3
27743000 2.3021608 -1.4088467 0.3 0.3 0.3
27744000 2.0300648 -0.20876645 0.3 0.3 0.3
27745000 2.6772551 -1.2958337 0.3 0.3 0.3
27746000 -2.7269937 -0.94515747 0.3 0.3 0.3
27747000 -2.4902748 -0.63829335 0.3 0.3 0.3
27748000 -3.0192659 -0.33620479 0.3 0.3 0.3
27749000 -3.0218739 0.11181646 0.3 0.3 0.3
27750000 2.4941027 0.81046513 0.3 0.3 0.3
27751000 -0.054267105 1.9413084 0.3 0.3 0.3
27752000 -1.8808899 1.7161779 0.3 0.3 0.3
27753000 -0.53098028 2.2825524 0.3 0.3 0.3
27754000 -0.9633935 1.5198631 0.3 0.3 0.3
27755000 -1.7956382 2.6961248 0.3 0.3 0.3
27756000 -2.6420374 1.8074312 0.3 0.3 0.3
27757000 -2.3558021 2.627037 0.3 0.3 0.3
27758000 -1.4743732 3.0618017 0.3 0.3 0.3
27759000 -1.3762599 -3.0026585 0.3 0.3 0.3
27760000 -1.4608494 -2.3435945 0.3 0.3 0.3
27761000 -1.8844388 -1.5974288 0.3 0.3 0.3
27762000 -1.1662036 -1.8419229 0.3 0.3 0.3
27763000 -1.2550482 -0.42338784 0.3 0.3 0.3
27764000 -0.86594932 -0.62104689 0.3 0.3 0.3
27765000 -0.15720285 0.093120953 0.3 0.3 0.3
27766000 -1.2557869 1.8564153 0.3 0.3 0.3
27767000 -0.52682597 1.4008875 0.3 0.3 0.3
27768000 -0.21331131 2.8102691 0.3 0.3 0.3
27769000 0.12760589 1.2967089 0.3 0.3 0.3
27770000 -0.22248177 1.6137152 0.3 0.3 0.3
27771000 0.045078429 1.0811722 0.3 0.3 0.3
27772000 1.5102285 1.3002917 0.3 0.3 0.3
27773000 1.0949212 0.55292282 0.3 0.3 0.3
27774000 1.5014811 2.1774396 0.3 0.3 0.3
27775000 0.31293768 0.82840337 0.3 0.3 0.3
27776000 -0.83407128 0.92086786 0.3 0.3 0.3
27777000 -1.5473901 1.0687104 0.3 0.3 0.3
27778000 -0.40092345 0.66543904 0.3 0.3 0.3
27779000 -1.8659441 0.38693412 0.3 0.3 0.3
27780000 -1.6284471 -0.20093387 0.3 0.3 0.3
27781000 -2.797498 1.4316643 0.3 0.3 0.3
27782000 2.8625958 1.066866 0.3 0.3 0.3
27783000 -2.2303124 0.86182993 0.3 0.3 0.3
27784000 1.3610229 0.65650137 0.3 0.3 0.3
27785000 1.4815871 0.18159032 0.3 0.3 0.3
27786000 0.50494392 0.73065229 0.3 0.3 0.3
27787000 0.56352853 1.0123555 0.3 0.3 0.3
27788000 0.61942661 -0.22885465 0.3 0.3 0.3
27789000 0.64608286 -0.26927095 0.3 0.3 0.3
27790000 1.5910801 -0.56020898 0.3 0.3 0.3
27791000 0.44592807 0.98273778 0.3 0.3 0.3
27792000 1.3437826 0.49846353 0.3 0.3 0.3
27793000 0.47937941 2.1609542 0.3 0.3 0.3
27794000 1.0295749 2.473398 0.3 0.3 0.3
27795000 1.9587657 0.98528968 0.3 0.3 0.3
27796000 3.102548 1.2530445 0.3 0.3 0.3
27797000 -3.0103218 1.1111448 0.3 0.3 0.3
27798000 -1.0153318 0.2927923 0.3 0.3 0.3
27799000 2.9396318 1.5419365 0.3 0.3 0.3
27800000 -2.4214487 -2.8106984 0.3 0.3 0.3
27801000 -1.8940086 2.8039728 0.3 0.3 0.3
27802000 -2.5256892 2.5138116 0.3 0.3 0.3
27803000 -3.1123199 1.9132927 0.3 0.3 0.3
27804000 -3.0167553 1.9454056 0.3 0.3 0.3
27805000 3.111614 3.0218221 0.3 0.3 0.3
27806000 2.3982055 2.917338 0.3 0.3 0.3
27807000 2.3722501 -2.5160552 0.3 0.3 0.3
27808000 2.5905641 -1.9177318 0.3 0.3 0.3
27809000 -2.8663867 -1.7979089 0.3 0.3 0.3
27810000 2.8640956 -1.8244079 0.3 0.3 0.3
27811000 -2.9828252 -2.0457426 0.3 0.3 0.3
27812000 2.7529646 2.2029192 0.3 0.3 0.3
27813000 1.9080547 3.1386291 0.3 0.3 0.3
27814000 0.91162749 2.2277466 0.3 0.3 0.3
27815000 1.3134985 1.889444 0.3 0.3 0.3
27816000 1.1633341 2.3615507 0.3 0.3 0.3
27817000 0.79078016 1.0888711 0.3 0.3 0.3
27818000 2.0112561 -0.17674803 0.3 0.3 0.3
27819000 0.80957881 -0.87465247 0.3 0.3 0.3
27820000 1.8726933 -1.8186066 0.3 0.3 0.3
27821000 1.8810698 -0.98602823 0.3 0.3 0.3
27822000 1.7551486 1.1730862 0.3 0.3 0.3
27823000 -2.6045862 1.2812324 0.3 0.3 0.3
27824000 -2.2822534 0.1482927 0.3 0.3 0.3
27825000 -1.9692139 0.10161844 0.3 0.3 0.3
27826000 -2.6900061 0.18328096 0.3 0.3 0.3
27827000 3.1247008 -0.34839145 0.3 0.3 0.3
27828000 -2.7455514 -2.1035788 0.3 0.3 0.3
27829000 -2.1232851 0.69751649 0.3 0.3 0.3
27830000 -3.0616246 0.49192132 0.3 0.3 0.3
27831000 2.8616846 -0.79251167 0.3 0.3 0.3
27832000 2.5928017 -1.6783756 0.3 0.3 0.3
27833000 -2.9904133 -1.5036793 0.3 0.3 0.3
27834000 2.9620441 -1.4079868 0.3 0.3 0.3
27835000 -1.9128312 0.61709986 0.3 0.3 0.3
27836000 -3.0235326 -2.0665487 0.3 0.3 0.3
27837000 2.2321722 2.3458103 0.3 0.3 0.3
27838000 1.9893857 2.9410714 0.3 0.3 0.3
27839000 2.0243552 -2.7980681 0.3 0.3 0.3
27840000 1.8623789 -2.0864419 0.3 0.3 0.3
27841000 1.3299282 -0.83811862 0.3 0.3 0.3
27842000 -0.85690736 0.21559859 0.3 0.3 0.3
27843000 3.1084086 0.67597064 0.3 0.3 0.3
27844000 2.4816319 -0.24759505 0.3 0.3 0.3
27845000 2.6127822 -0.69040555 0.3 0.3 0.3
27846000 -2.8762322 0.36417405 0.3 0.3 0.3
27847000 -2.3762707 0.98528392 0.3 0.3 0.3
27848000 -1.3811559 0.85042952 0.3 0.3 0.3
27849000 -0.79970886 0.90739632 0.3 0.3 0.3
27850000 3.1103577 0.69552984 0.3 0.3 0.3
27851000 -2.8464813 0.10153354 0.3 0.3 0.3
27852000 -2.1384346 -0.62722206 0.3 0.3 0.3
27853000 -0.8638584 -2.5766039 0.3 0.3 0.3
27854000 0.061530825 -2.0686344 0.3 0.3 0.3
27855000 -0.38801042 -1.3025494 0.3 0.3 0.3
27856000 -1.5592323 -0.53962247 0.3 0.3 0.3
27857000 -1.5970997 -1.5058612 0.3 0.3 0.3
27858000 -0.53188378 -0.98023073 0.3 0.3 0.3
27859000 -1.3341983 0.69942261 0.3 0.3 0.3
27860000 -1.6834185 2.6499847 0.3 0.3 0.3
27861000 -0.75816538 1.7635774 0.3 0.3 0.3
27862000 -0.45904829 2.4684597 0.3 0.3 0.3
27863000 -0.53847936 2.8204502 0.3 0.3 0.3
27864000 0.4608007 3.1311779 0.3 0.3 0.3
27865000 0.83862687 -2.4680242 0.3 0.3 0.3
27866000 1.8821739 -2.7649875 0.3 0.3 0.3
27867000 0.82469117 2.8291489 0.3 0.3 0.3
27868000 1.1806051 2.7060557 0.3 0.3 0.3
27869000 2.1058339 -2.6334993 0.3 0.3 0.3
27870000 2.6363517 -1.7543692 0.3 0.3 0.3
27871000 2.2642589 2.069291 0.3 0.3 0.3
27872000 1.9761409 1.7109526 0.3 0.3 0.3
27873000 2.7149911 1.0592165 0.3 0.3 0.3
27874000 2.3659608 1.3940933 0.3 0.3 0.3
27875000 2.3596046 1.1832875 0.3 0.3 0.3
27876000 0.96984044 2.1505544 0.3 0.3 0.3
27877000 -3.0772965 1.4383095 0.3 0.3 0.3
27878000 -2.9374798 2.0529481 0.3 0.3 0.3
27879000 -3.1116708 -3.092235 0.3 0.3 0.3
27880000 -1.7135981 2.2289329 0.3 0.3 0.3
27881000 -2.9684684 1.6000801 0.3 0.3 0.3
27882000 1.5523701 1.8982717 0.3 0.3 0.3
27883000 1.5967154 2.4760921 0.3 0.3 0.3
27884000 2.0453111 1.0194829 0.3 0.3 0.3
27885000 2.155782 0.17694139 0.3 0.3 0.3
27886000 2.9302501 -0.52930966 0.3 0.3 0.3
27887000 -1.8858497 0.14411227 0.3 0.3 0.3
27888000 -1.594704 1.5030939 0.3 0.3 0.3
27889000 -0.85029866 0.87020143 0.3 0.3 0.3
27890000 -1.6530033 2.1354927 0.3 0.3 0.3
27891000 -2.3604148 2.4967085 0.3 0.3 0.3
27892000 -1.0763546 1.7744887 0.3 0.3 0.3
27893000 -0.77584534 1.8955314 0.3 0.3 0.3
27894000 -1.2146798 1.5013997 0.3 0.3 0.3
27895000 -2.5910323 -0.090512261 0.3 0.3 0.3
27896000 -2.8147957 1.7886073 0.3 0.3 0.3
27897000 -3.1211744 2.5157131 0.3 0.3 0.3
27898000 -2.1562287 2.7956026 0.3 0.3 0.3
27899000 -3.0506543 1.6531402 0.3 0.3 0.3
27900000 2.0356068 0.98430881 0.3 0.3 0.3
27901000 2.2358487 1.2390691 0.3 0.3 0.3
27902000 2.7567804 0.84546071 0.3 0.3 0.3
27903000 3.121719 0.78292746 0.3 0.3 0.3
27904000 -2.8382004 -0.66242021 0.3 0.3 0.3
27905000 -2.324226 -1.5835859 0.3 0.3 0.3
27906000 2.5720022 -1.0015555 0.3 0.3 0.3
27907000 -1.9088987 0.9549645 0.3 0.3 0.3
27908000 -2.7467393 0.19425424 0.3 0.3 0.3
27909000 -2.7689119 -0.51659989 0.3 0.3 0.3
27910000 2.7345759 -0.45836525 0.3 0.3 0.3
27911000 2.5616959 -0.16171791 0.3 0.3 0.3
27912000 -3.0596036 -0.66744015 0.3 0.3 0.3
27913000 -3.0890219 -0.71434911 0.3 0.3 0.3
27914000 0.96778053 0.015451035 0.3 0.3 0.3
27915000 1.0083376 2.3373641 0.3 0.3 0.3
27916000 1.6845744 1.9056394 0.3 0.3 0.3
27917000 2.3821738 2.5446165 0.3 0.3 0.3
27918000 2.4847013 2.431362 0.3 0.3 0.3
27919000 2.4625444 2.090262 0.3 0.3 0.3
27920000 3.0192336 0.4260685 0.3 0.3 0.3
27921000 -2.2658146 0.32996977 0.3 0.3 0.3
27922000 2.4401716 -0.88701921 0.3 0.3 0.3
27923000 -2.9597331 -1.1544777 0.3 0.3 0.3
27924000 -2.7099741 -0.94670325 0.3 0.3 0.3
27925000 2.8543279 -1.269595 0.3 0.3 0.3
27926000 2.9772683 -2.6688668 0.3 0.3 0.3
27927000 2.7220576 -2.4096677 0.3 0.3 0.3
27928000 2.7462783 -1.3071758 0.3 0.3 0.3
27929000 -1.112225 -1.7613212 0.3 0.3 0.3
27930000 -1.576567 -0.49859374 0.3 0.3 0.3
27931000 -2.0877941 0.070836786 0.3 0.3 0.3
27932000 -2.1273821 0.52349875 0.3 0.3 0.3
27933000 -2.5537869 0.73282143 0.3 0.3 0.3
27934000 -3.0556166 0.022660565 0.3 0.3 0.3
27935000 2.4934173 2.6777815 0.3 0.3 0.3
27936000 2.5390858 2.5715511 0.3 0.3 0.3
27937000 1.598904 2.6951255 0.3 0.3 0.3
27938000 -0.061289007 -2.6814194 0.3 0.3 0.3
27939000 -2.9343884 -2.4625239 0.3 0.3 0.3
27940000 -2.3312709 2.9405182 0.3 0.3 0.3
27941000 -2.2091609 -1.1662817 0.3 0.3 0.3
27942000 -2.7356021 -1.0289292 0.3 0.3 0.3
27943000 -1.9269926 -0.99381944 0.3 0.3 0.3
27944000 -0.9923771 1.4378987 0.3 0.3 0.3
27945000 0.7275806 0.40535273 0.3 0.3 0.3
27946000 0.41902321 -0.75934266 0.3 0.3 0.3
27947000 2.0303327 -2.2079691 0.3 0.3 0.3
27948000 1.4439714 -2.5027552 0.3 0.3 0.3
27949000 -0.85778914 -0.29467639 0.3 0.3 0.3
27950000 -0.27685929 -0.97639771 0.3 0.3 0.3
27951000 -1.8568582 1.0352042 0.3 0.3 0.3
27952000 -2.4921182 1.1334413 0.3 0.3 0.3
27953000 -2.1648008 1.5531607 0.3 0.3 0.3
27954000 -2.929106 1.8465448 0.3 0.3 0.3
27955000 -2.1611349 1.6896991 0.3 0.3 0.3
27956000 -2.5563553 0.64832851 0.3 0.3 0.3
27957000 -0.8228458 1.781895 0.3 0.3 0.3
27958000 -0.80056111 2.8667162 0.3 0.3 0.3
27959000 -2.8282699 -2.9854671 0.3 0.3 0.3
27960000 -2.5082078 3.0904105 0.3 0.3 0.3
27961000 -2.3122785 -2.699722 0.3 0.3 0.3
27962000 -0.13129317 2.8306202 0.3 0.3 0.3
27963000 0.56734793 1.5861871 0.3 0.3 0.3
27964000 1.302372 1.5092277 0.3 0.3 0.3
27965000 -0.41934681 1.5475116 0.3 0.3 0.3
27966000 1.101672 0.26034517 0.3 0.3 0.3
27967000 -0.4016732 0.089070049 0.3 0.3 0.3
27968000 -0.58673005 1.1402914 0.3 0.3 0.3
27969000 -1.6235791 1.0658985 0.3 0.3 0.3
27970000 -1.362236 0.99825141 0.3 0.3 0.3
27971000 0.051548228 -0.28196006 0.3 0.3 0.3
27972000 -0.55494885 -0.9648245 0.3 0.3 0.3
27973000 1.7919494 -2.1248658 0.3 0.3 0.3
27974000 2.1818732 -2.4699767 0.3 0.3 0.3
27975000 0.56936174 -0.99422114 0.3 0.3 0.3
27976000 1.0951806 -1.5527875 0.3 0.3 0.3
27977000 1.0319329 -0.80545652 0.3 0.3 0.3
27978000 -0.61546927 -1.8278789 0.3 0.3 0.3
27979000 -1.1269773 -2.1187896 0.3 0.3 0.3
27980000 -0.60120408 -2.6339844 0.3 0.3 0.3
27981000 -0.90944978 -1.3838431 0.3 0.3 0.3
27982000 -1.0948959 -1.0220377 0.3 0.3 0.3
27983000 -1.1029432 -0.34746593 0.3 0.3 0.3
27984000 -0.81018836 -1.5815596 0.3 0.3 0.3
27985000 1.0554934 -1.9453431 0.3 0.3 0.3
27986000 0.49953294 -2.8977972 0.3 0.3 0.3
27987000 1.3532667 -2.476804 0.3 0.3 0.3
27988000 2.0741993 -1.850229 0.3 0.3 0.3
27989000 0.29469985 -1.622495 0.3 0.3 0.3
27990000 2.0817074 -1.7030788 0.3 0.3 0.3
27991000 1.21704 -2.076631 0.3 0.3 0.3
27992000 1.9167374 2.2529651 0.3 0.3 0.3
27993000 0.41720043 2.4433706 0.3 0.3 0.3
27994000 0.28643558 1.6894314 0.3 0.3 0.3
27995000 0.92794709 -0.78718172 0.3 0.3 0.3
27996000 0.014008594 -2.1536081 0.3 0.3 0.3
27997000 0.66141334 -2.5261894 0.3 0.3 0.3
27998000 2.0093643 3.0971674 0.3 0.3 0.3
27999000 1.9649384 2.1053856 0.3 0.3 0.3
28000000 1.6604603 1.5354767 0.3 0.3 0.3
28001000 1.451456 -0.99592572 0.3 0.3 0.3
28002000 1.4658181 0.39345197 0.3 0.3 0.3
28003000 0.42374085 0.66474619 0.3 0.3 0.3
28004000 -0.013881844 1.1550699 0.3 0.3 0.3
28005000 1.0143716 1.2217642 0.3 0.3 0.3
28006000 1.2081784 -3.0018902 0.3 0.3 0.3
28007000 0.24113326 -2.9528466 0.3 0.3 0.3
28008000 1.5187291 2.5015569 0.3 0.3 0.3
28009000 1.8442875 2.8175488 0.3 0.3 0.3
28010000 1.9061446 -3.0492267 0.3 0.3 0.3
28011000 0.75209356 -2.6376013 0.3 0.3 0.3
28012000 1.2954171 -2.4980069 0.3 0.3 0.3
28013000 0.29465745 -2.3847985 0.3 0.3 0.3
28014000 0.19183051 -2.9371552 0.3 0.3 0.3
28015000 1.4007274 3.0689923 0.3 0.3 0.3
28016000 1.8706458 -2.6015427 0.3 0.3 0.3
28017000 2.4037627 2.371399 0.3 0.3 0.3
28018000 2.6323253 -1.6550447 0.3 0.3 0.3
28019000 0.42302355 -0.84207809 0.3 0.3 0.3
28020000 2.0684532 -1.8482922 0.3 0.3 0.3
28021000 1.692703 -3.0470772 0.3 0.3 0.3
28022000 1.5097357 2.6079447 0.3 0.3 0.3
28023000 0.90280499 1.1564965 0.3 0.3 0.3
